Full_Sku,Parent_Sku,Child_Sku,Detail_Image_Name,Thumbnail_Image_Name,New_Product,Product_Category,Product_Name,Available_Options,Weight_lb,MSRP,MAP,MAP_%,Wholesale_Price,Box_Width_in,Box_Length_in,Box_Height_in,Number_of_Boxes,Ships_in_Own_Box,Country_Of_Origin,Description_1,Description_2,Description_3,Description_4,Description_5,Description_6,Description_7,Description_8,Description_9,Description_10,Description_11,Description_12,Description_13,Description_14,Description_15,Description_16,
RK8W ,RK8W,,RK8W.JPG,RK8W.JPG,,Ball Racks,8-Ball Rack/Wood ,,1,$6.50,,,$3.25,0,0,0,1,No,Made in China ,8 ball rack,Wooden,,,,,,,,,,,,,,,
RK9D CHOCOLATE ,RK9D,CHOCOLATE,RK9D_CHOCOLATE.JPG,RK9D.JPG,,Ball Racks,9 Ball Wood Diamond ,Chocolate ,0.3,$8.50,,,$4.25,0,0,0,1,No,Made in China ,9 ball rack chocolate stain,Wooden,,,,,,,,,,,,,,,
RK9D HONEY ,RK9D,HONEY,RK9D_HONEY.JPG,RK9D.JPG,,Ball Racks,9 Ball Wood Diamond ,Honey ,0.3,$8.50,,,$4.25,0,0,0,1,No,Made in China ,9 ball rack honey stain,Wooden,,,,,,,,,,,,,,,
RK9D MIDNIGHT ,RK9D,MIDNIGHT,RK9D_MIDNIGHT.JPG,RK9D.JPG,,Ball Racks,9 Ball Wood Diamond ,Midnight ,0.3,$8.50,,,$4.25,0,0,0,1,No,Made in China ,9 ball rack midnight stain,Wooden,,,,,,,,,,,,,,,
RK9D WINE ,RK9D,WINE,RK9D_WINE.JPG,RK9D.JPG,,Ball Racks,9 Ball Wood Diamond ,Wine ,0.3,$8.50,,,$4.25,0,0,0,1,No,Made in China ,9 ball rack wine stain,Wooden,,,,,,,,,,,,,,,
RK9OL ,RK9OL,,RK9OL.JPG,RK9OL.JPG,,Ball Racks,Outlaw 9 Ball Rack ,,1,$13.90,,,$6.95,0,0,0,1,No,Made in China ,9 ball rack,Wooden,Out Law logo burned,,,,,,,,,,,,,,
RK9P ,RK9P,,RK9P.JPG,RK9P.JPG,,Ball Racks,9-Ball Rack/Plastic ,,0.31,$2.50,,,$1.25,0,0,0,1,No,Made in China ,9 ball rack,black plastic,,,,,,,,,,,,,,,
RK9PHD ,RK9PHD,,RK9PHD.JPG,RK9PHD.JPG,YES,Ball Racks,Heavy Duty 9 Ball Rack ,,0.55,$7.00,,,$3.50,0,0,0,1,No,Made in China,Heavy duty 9-Ball rack,Hard plastic,Indestructible,,,,,,,,,,,,,,
RK9W ,RK9W,,RK9W.JPG,RK9W.JPG,,Ball Racks,9-Ball Rack/Wooden ,,0.3,$6.50,,,$3.25,0,0,0,1,No,Made in China ,9 ball rack,Wooden,,,,,,,,,,,,,,,
RKCHAM ,RKCHAM,,RKCHAM.JPG,RKCHAM.JPG,,Ball Racks,Chameleon Rack ,,3,$49.95,,,$22.95,2,16,16,1,Yes,Made in USA ,Chameleon Rack,"Universal Rack, use only 1 rack for all games","Can be used for 3,6,7,8,9 and 10 ball",Durable and light weight plastic construction,Frame is nearly indestructable,,A perfect rack everytime.,,,,,,,,,,
RKDELTA13 BLACK,RKDELTA13,BLACK,RKDELTA13.JPG,RKDELTA13.JPG,,Ball Racks,Delta 13 Rack ,Black ,2,$74.95,$59.95,,$35.95,0,0,0,1,No,Made in USA ,"The original Delta13 rack, quite possible the worlds most perfect rack.","Made of light weight aluminum, each rack weighs only 16 oz and is nearly indestructible",Easily glides over pool tables,Made in the USA,Available in only in Black,,,,,,,,,,,,
RKELITE BLACK ,RKELITE,BLACK,RKELITE.JPG,RKELITE.JPG,,Ball Racks,Delta Elite Rack ,Black ,2,$139.95,$134.95,,$119.95,0,0,0,1,No,Made in USA ,"The Delta-13 Elite rack, quite possible the worlds most perfect rack.","Made of light weight aluminum, each rack weighs only 16 oz and is nearly indestructible",Reinforced Aluminum corners for extended life and added artistic appeal,Easily glides over pool tables,Made in the USA,Available in only in Black,,,,,,,,,,,
RKSAR ,RKSAR,,RKSAR.JPG,RKSAR.JPG,,Ball Racks,SARDO TIGHT RACK,,3.6,$99.90,,,$49.95,17,13,5,1,Yes,Made in USA ,Sardo rack,Great for 9-ball and 8-ball,Will give same rack every time,,,,,,,,,,,,,,
RKSNK ,RKSNK ,,RKSNK.JPG,RKSNK.JPG,,Ball Racks,Action Snooker Rack ,,0.5,$8.99,,,$4.50,0,0,0,1,No,Made in China ,Snooker Ball Rack,Wooden ball rack made specifically for snooker balls,,,,,,,,,,,,,,,
RM24 BURGUNDY ,RM24,BURGUNDY,RM24_BURGUNDY.JPG,RM24.JPG,,5280 Cases,5280 Case ,Black/Burgundy ,4.8,$229.00,$194.65,15%,$114.50,0,0,0,1,No,Made in China ,EXT: Colors- Black/burgundy or black/white ,EXT: Shape- Oval,EXT: Material- Genuine leather,"EXT: Pockets- 2, larger is 14 inches in length",EXT: Base- 4 brass feet,,"EXT: Length- 34"" INT: Length- Fits up to 30"" shaft",INT: Structure- Separate plastic tubes,INT: Direction- Shaft inserts tip down INT: Butt inserts either direction,,,,,,,,
RM24 WHITE ,RM24,WHITE,RM24_WHITE.JPG,RM24.JPG,,5280 Cases,5280 Case ,Black/White ,4.8,$229.00,$194.65,15%,$114.50,0,0,0,1,No,Made in China ,EXT: Colors- Black/white or black/burgundy,EXT: Shape- Oval,EXT: Material- Genuine leather,"EXT: Pockets- 2, larger is 14 inches in length",EXT: Base- 4 brass feet,,"EXT: Length- 34"" INT: Length- Fits up to 30"" shaft",INT: Structure- Separate plastic tubes,INT: Direction- Shaft inserts tip down INT: Butt inserts either direction,,,,,,,,
RNG01 18.0 ,RNG01,18.0,RNG01.jpg,RNG01.jpg,YES,Action Rings Cues,Action - Rings - RNG01 ,18.0 oz ,1.4,$85.00,$72.25,15%,$42.50,0,0,0,1,No,Made in China ,"Tip: 10 layered, vacuum sealed, 13mm proprietary boar skin tip "," Ferrule: 1"" Fiber ferrule","Shaft: 29"" hard rock maple, 10 - 12"" pro taper, brass insert",Joint: Piloted , Pin 5/16 18,"Rings: (shaft, forearm and plate) Black composite with 2 silver rings", Collar: Stainless steel,Forearm: Blonde birdseye maple,Wrap: Black Leatherette,Sleeve: Blonde birdseye maple,Plate: Black composite with Silver Metallic Action emblem , Bumper: Black rubber,,,,,
RNG01 19.0 ,RNG01,19.0,RNG01.jpg,RNG01.jpg,YES,Action Rings Cues,Action - Rings - RNG01 ,19.0 oz ,1.4,$85.00,$72.25,15%,$42.50,0,0,0,1,No,Made in China ,"Tip: 10 layered, vacuum sealed, 13mm proprietary boar skin tip "," Ferrule: 1"" Fiber ferrule","Shaft: 29"" hard rock maple, 10 - 12"" pro taper, brass insert",Joint: Piloted , Pin 5/16 18,"Rings: (shaft, forearm and plate) Black composite with 2 silver rings", Collar: Stainless steel,Forearm: Blonde birdseye maple,Wrap: Black Leatherette,Sleeve: Blonde birdseye maple,Plate: Black composite with Silver Metallic Action emblem , Bumper: Black rubber,,,,,
RNG01 20.0 ,RNG01,20.0,RNG01.jpg,RNG01.jpg,YES,Action Rings Cues,Action - Rings - RNG01 ,20.0 oz ,1.4,$85.00,$72.25,15%,$42.50,0,0,0,1,No,Made in China ,"Tip: 10 layered, vacuum sealed, 13mm proprietary boar skin tip "," Ferrule: 1"" Fiber ferrule","Shaft: 29"" hard rock maple, 10 - 12"" pro taper, brass insert",Joint: Piloted , Pin 5/16 18,"Rings: (shaft, forearm and plate) Black composite with 2 silver rings", Collar: Stainless steel,Forearm: Blonde birdseye maple,Wrap: Black Leatherette,Sleeve: Blonde birdseye maple,Plate: Black composite with Silver Metallic Action emblem , Bumper: Black rubber,,,,,
RNG01 21.0 ,RNG01,21.0,RNG01.jpg,RNG01.jpg,YES,Action Rings Cues,Action - Rings - RNG01 ,21.0 oz ,1.4,$85.00,$72.25,15%,$42.50,0,0,0,1,No,Made in China ,"Tip: 10 layered, vacuum sealed, 13mm proprietary boar skin tip "," Ferrule: 1"" Fiber ferrule","Shaft: 29"" hard rock maple, 10 - 12"" pro taper, brass insert",Joint: Piloted , Pin 5/16 18,"Rings: (shaft, forearm and plate) Black composite with 2 silver rings", Collar: Stainless steel,Forearm: Blonde birdseye maple,Wrap: Black Leatherette,Sleeve: Blonde birdseye maple,Plate: Black composite with Silver Metallic Action emblem , Bumper: Black rubber,,,,,
RNG02 18.0 ,RNG02,18.0,RNG02.jpg,RNG02.jpg,YES,Action Rings Cues,Action - Rings - RNG02 ,18.0 oz ,1.4,$85.00,$72.25,15%,$42.50,0,0,0,1,No,Made in China ,"Tip: 10 layered, vacuum sealed, 13mm proprietary boar skin tip "," Ferrule: 1"" Fiber ferrule","Shaft: 29"" hard rock maple, 10 - 12"" pro taper, brass insert",Joint: Piloted , Pin 5/16 18,"Rings: (shaft, forearm and plate) Black composite with 2 silver rings", Collar: Stainless steel,Forearm: Burgundy stained birdseye maple,Wrap: Black Leatherette,Sleeve: Burgundy stained birdseye maple,Plate: Black composite with Silver Metallic Action emblem , Bumper: Black rubber,,,,,
RNG02 19.0 ,RNG02,19.0,RNG02.jpg,RNG02.jpg,YES,Action Rings Cues,Action - Rings - RNG02 ,19.0 oz ,1.4,$85.00,$72.25,15%,$42.50,0,0,0,1,No,Made in China ,"Tip: 10 layered, vacuum sealed, 13mm proprietary boar skin tip "," Ferrule: 1"" Fiber ferrule","Shaft: 29"" hard rock maple, 10 - 12"" pro taper, brass insert",Joint: Piloted , Pin 5/16 18,"Rings: (shaft, forearm and plate) Black composite with 2 silver rings", Collar: Stainless steel,Forearm: Burgundy stained birdseye maple,Wrap: Black Leatherette,Sleeve: Burgundy stained birdseye maple,Plate: Black composite with Silver Metallic Action emblem , Bumper: Black rubber,,,,,
RNG02 20.0 ,RNG02,20.0,RNG02.jpg,RNG02.jpg,YES,Action Rings Cues,Action - Rings - RNG02 ,20.0 oz ,1.4,$85.00,$72.25,15%,$42.50,0,0,0,1,No,Made in China ,"Tip: 10 layered, vacuum sealed, 13mm proprietary boar skin tip "," Ferrule: 1"" Fiber ferrule","Shaft: 29"" hard rock maple, 10 - 12"" pro taper, brass insert",Joint: Piloted , Pin 5/16 18,"Rings: (shaft, forearm and plate) Black composite with 2 silver rings", Collar: Stainless steel,Forearm: Burgundy stained birdseye maple,Wrap: Black Leatherette,Sleeve: Burgundy stained birdseye maple,Plate: Black composite with Silver Metallic Action emblem , Bumper: Black rubber,,,,,
RNG02 21.0 ,RNG02,21.0,RNG02.jpg,RNG02.jpg,YES,Action Rings Cues,Action - Rings - RNG02 ,21.0 oz ,1.4,$85.00,$72.25,15%,$42.50,0,0,0,1,No,Made in China ,"Tip: 10 layered, vacuum sealed, 13mm proprietary boar skin tip "," Ferrule: 1"" Fiber ferrule","Shaft: 29"" hard rock maple, 10 - 12"" pro taper, brass insert",Joint: Piloted , Pin 5/16 18,"Rings: (shaft, forearm and plate) Black composite with 2 silver rings", Collar: Stainless steel,Forearm: Burgundy stained birdseye maple,Wrap: Black Leatherette,Sleeve: Burgundy stained birdseye maple,Plate: Black composite with Silver Metallic Action emblem , Bumper: Black rubber,,,,,
RNG04 18.0 ,RNG04,18.0,RNG04.jpg,RNG04.jpg,YES,Action Rings Cues,Action - Rings - RNG04 ,18.0 oz ,1.5,$85.00,$72.25,15%,$42.50,0,0,0,1,No,Made in China ,"Tip: 10 layered, vacuum sealed, 13mm proprietary boar skin tip "," Ferrule: 1"" Fiber ferrule","Shaft: 29"" hard rock maple, 10 - 12"" pro taper, brass insert",Joint: Piloted , Pin 5/16 18,"Rings: (shaft, forearm and plate) Black composite with 2 silver rings", Collar: Stainless steel,Forearm: Blue stained birdseye maple,Wrap: Black Leatherette,Sleeve: Blue stained birdseye maple,Plate: Black composite with Silver Metallic Action emblem , Bumper: Black rubber,,,,,
RNG04 19.0 ,RNG04,19.0,RNG04.jpg,RNG04.jpg,YES,Action Rings Cues,Action - Rings - RNG04 ,19.0 oz ,1.5,$85.00,$72.25,15%,$42.50,0,0,0,1,No,Made in China ,"Tip: 10 layered, vacuum sealed, 13mm proprietary boar skin tip "," Ferrule: 1"" Fiber ferrule","Shaft: 29"" hard rock maple, 10 - 12"" pro taper, brass insert",Joint: Piloted , Pin 5/16 18,"Rings: (shaft, forearm and plate) Black composite with 2 silver rings", Collar: Stainless steel,Forearm: Blue stained birdseye maple,Wrap: Black Leatherette,Sleeve: Blue stained birdseye maple,Plate: Black composite with Silver Metallic Action emblem , Bumper: Black rubber,,,,,
RNG04 20.0 ,RNG04,20.0,RNG04.jpg,RNG04.jpg,YES,Action Rings Cues,Action - Rings - RNG04 ,20.0 oz ,1.5,$85.00,$72.25,15%,$42.50,0,0,0,1,No,Made in China ,"Tip: 10 layered, vacuum sealed, 13mm proprietary boar skin tip "," Ferrule: 1"" Fiber ferrule","Shaft: 29"" hard rock maple, 10 - 12"" pro taper, brass insert",Joint: Piloted , Pin 5/16 18,"Rings: (shaft, forearm and plate) Black composite with 2 silver rings", Collar: Stainless steel,Forearm: Blue stained birdseye maple,Wrap: Black Leatherette,Sleeve: Blue stained birdseye maple,Plate: Black composite with Silver Metallic Action emblem , Bumper: Black rubber,,,,,
RNG04 21.0 ,RNG04,21.0,RNG04.jpg,RNG04.jpg,YES,Action Rings Cues,Action - Rings - RNG04 ,21.0 oz ,1.5,$85.00,$72.25,15%,$42.50,0,0,0,1,No,Made in China ,"Tip: 10 layered, vacuum sealed, 13mm proprietary boar skin tip "," Ferrule: 1"" Fiber ferrule","Shaft: 29"" hard rock maple, 10 - 12"" pro taper, brass insert",Joint: Piloted , Pin 5/16 18,"Rings: (shaft, forearm and plate) Black composite with 2 silver rings", Collar: Stainless steel,Forearm: Blue stained birdseye maple,Wrap: Black Leatherette,Sleeve: Blue stained birdseye maple,Plate: Black composite with Silver Metallic Action emblem , Bumper: Black rubber,,,,,
RNG06 18.0 ,RNG06,18.0,RNG06.jpg,RNG06.jpg,YES,Action Rings Cues,Action - Rings - RNG06 ,18.0 oz ,1.4,$85.00,$72.25,15%,$42.50,0,0,0,1,No,Made in China ,"Tip: 10 layered, vacuum sealed, 13mm proprietary boar skin tip "," Ferrule: 1"" Fiber ferrule","Shaft: 29"" hard rock maple, 10 - 12"" pro taper, brass insert",Joint: Piloted , Pin 5/16 18,"Rings: (shaft, forearm and plate) Black composite with 2 silver rings", Collar: Stainless steel,Forearm: Black,Wrap: Black Leatherette,Sleeve: Sleeve,Plate: Black composite with Silver Metallic Action emblem , Bumper: Black rubber,,,,,
RNG06 19.0 ,RNG06,19.0,RNG06.jpg,RNG06.jpg,YES,Action Rings Cues,Action - Rings - RNG06 ,19.0 oz ,1.4,$85.00,$72.25,15%,$42.50,0,0,0,1,No,Made in China ,"Tip: 10 layered, vacuum sealed, 13mm proprietary boar skin tip "," Ferrule: 1"" Fiber ferrule","Shaft: 29"" hard rock maple, 10 - 12"" pro taper, brass insert",Joint: Piloted , Pin 5/16 18,"Rings: (shaft, forearm and plate) Black composite with 2 silver rings", Collar: Stainless steel,Forearm: Black,Wrap: Black Leatherette,Sleeve: Sleeve,Plate: Black composite with Silver Metallic Action emblem , Bumper: Black rubber,,,,,
RNG06 20.0 ,RNG06,20.0,RNG06.jpg,RNG06.jpg,YES,Action Rings Cues,Action - Rings - RNG06 ,20.0 oz ,1.4,$85.00,$72.25,15%,$42.50,0,0,0,1,No,Made in China ,"Tip: 10 layered, vacuum sealed, 13mm proprietary boar skin tip "," Ferrule: 1"" Fiber ferrule","Shaft: 29"" hard rock maple, 10 - 12"" pro taper, brass insert",Joint: Piloted , Pin 5/16 18,"Rings: (shaft, forearm and plate) Black composite with 2 silver rings", Collar: Stainless steel,Forearm: Black,Wrap: Black Leatherette,Sleeve: Sleeve,Plate: Black composite with Silver Metallic Action emblem , Bumper: Black rubber,,,,,
RNG06 21.0 ,RNG06,21.0,RNG06.jpg,RNG06.jpg,YES,Action Rings Cues,Action - Rings - RNG06 ,21.0 oz ,1.4,$85.00,$72.25,15%,$42.50,0,0,0,1,No,Made in China ,"Tip: 10 layered, vacuum sealed, 13mm proprietary boar skin tip "," Ferrule: 1"" Fiber ferrule","Shaft: 29"" hard rock maple, 10 - 12"" pro taper, brass insert",Joint: Piloted , Pin 5/16 18,"Rings: (shaft, forearm and plate) Black composite with 2 silver rings", Collar: Stainless steel,Forearm: Black,Wrap: Black Leatherette,Sleeve: Sleeve,Plate: Black composite with Silver Metallic Action emblem , Bumper: Black rubber,,,,,
RNG07 18.0 ,RNG07,18.0,RNG07.jpg,RNG07.jpg,YES,Action Rings Cues,Action - Rings - RNG07 ,18.0 oz ,1.4,$85.00,$72.25,15%,$42.50,0,0,0,1,No,Made in China ,"Tip: 10 layered, vacuum sealed, 13mm proprietary boar skin tip "," Ferrule: 1"" Fiber ferrule","Shaft: 29"" hard rock maple, 10 - 12"" pro taper, brass insert",Joint: Piloted , Pin 5/16 18,"Rings: (shaft, forearm and plate) Black composite with 2 silver rings", Collar: Stainless steel,Forearm: Honey colored Zebra Wood,Wrap: Black Leatherette,Sleeve: Honey colored Zebra wood,Plate: Black composite with Silver Metallic Action emblem , Bumper: Black rubber,,,,,
RNG07 19.0 ,RNG07,19.0,RNG07.jpg,RNG07.jpg,YES,Action Rings Cues,Action - Rings - RNG07 ,19.0 oz ,1.4,$85.00,$72.25,15%,$42.50,0,0,0,1,No,Made in China ,"Tip: 10 layered, vacuum sealed, 13mm proprietary boar skin tip "," Ferrule: 1"" Fiber ferrule","Shaft: 29"" hard rock maple, 10 - 12"" pro taper, brass insert",Joint: Piloted , Pin 5/16 18,"Rings: (shaft, forearm and plate) Black composite with 2 silver rings", Collar: Stainless steel,Forearm: Honey colored Zebra Wood,Wrap: Black Leatherette,Sleeve: Honey colored Zebra wood,Plate: Black composite with Silver Metallic Action emblem , Bumper: Black rubber,,,,,
RNG07 20.0 ,RNG07,20.0,RNG07.jpg,RNG07.jpg,YES,Action Rings Cues,Action - Rings - RNG07 ,20.0 oz ,1.4,$85.00,$72.25,15%,$42.50,0,0,0,1,No,Made in China ,"Tip: 10 layered, vacuum sealed, 13mm proprietary boar skin tip "," Ferrule: 1"" Fiber ferrule","Shaft: 29"" hard rock maple, 10 - 12"" pro taper, brass insert",Joint: Piloted , Pin 5/16 18,"Rings: (shaft, forearm and plate) Black composite with 2 silver rings", Collar: Stainless steel,Forearm: Honey colored Zebra Wood,Wrap: Black Leatherette,Sleeve: Honey colored Zebra wood,Plate: Black composite with Silver Metallic Action emblem , Bumper: Black rubber,,,,,
RNG07 21.0 ,RNG07,21.0,RNG07.jpg,RNG07.jpg,YES,Action Rings Cues,Action - Rings - RNG07 ,21.0 oz ,1.4,$85.00,$72.25,15%,$42.50,0,0,0,1,No,Made in China ,"Tip: 10 layered, vacuum sealed, 13mm proprietary boar skin tip "," Ferrule: 1"" Fiber ferrule","Shaft: 29"" hard rock maple, 10 - 12"" pro taper, brass insert",Joint: Piloted , Pin 5/16 18,"Rings: (shaft, forearm and plate) Black composite with 2 silver rings", Collar: Stainless steel,Forearm: Honey colored Zebra Wood,Wrap: Black Leatherette,Sleeve: Honey colored Zebra wood,Plate: Black composite with Silver Metallic Action emblem , Bumper: Black rubber,,,,,
SC22 ,SC22,,SC22.JPG,SC22.JPG,,Scorpion Cases,Scorpion Case 2B 2S Black ,,2.25,$69.00,$58.65,15%,$34.50,0,0,0,1,No,Made in China ,EXT: Colors- Black with Scorpion logo embroidered on top pocket,EXT: Shape- Oval,EXT: Material- Textured vinyl,"EXT: Pockets- 2, longer is 14 inches in length",EXT: Base- Black plastic feet,,"EXT: Length- 32""  INT: Length- Fits up to 30"" shaft",INT: Direction- Shaft inserts tip down  Butt- Butt inserts pin down,INT: Structure- Poured rubber mold casing  Lining- Felt/soft cloth,,,,,,,,
SC35 ,SC35,,SC35.JPG,SC35.JPG,YES,Scorpion Cases,Scorpion Case - 3x5 ,,3.25,$105.00,$89.25,15%,$52.50,0,0,0,1,Yes,Made in China,Black with white Scorpion logo embroidered on top pouch tube case,3 butt/ 5 shafts,"Holds up to 29"" shaft","33.5"" total length","5""x6"" accessory pocket (at largest point)","4""x16"" large accessory pouch","Has top handle, middle handle and small back strap",,,,,,,,,,
SCC01 18.0 ,SCC01,18.0,SCC01.jpg,SCC01.jpg,YES,Scorpion Cues,Scorpion - Classic 01 ,18,1.45,$145.00,$123.25,15%,$72.50,0,0,0,1,NO,Made in China ,Tip 13mm Water Buffalo,Ferrule: Ivorene-3 fiber linen,"Shaft: 29"" wood core shaft with fiberglass coating. 13-14"" pro taper. The base has a black collar with thick silver ring. The plastic insert in the shaft seals and protects it from outside conditions",Joint: Flat faced,Pin: Stainless Steel 3/8x14,Rings: Black collar with thin silver ring,Collar: Stainless Steel,Forearm: Black with Burgundy drop diamond wave design. Silver Scorpion logo at the top of forearm,Wrap: Black with black Irish linen,Sleeve: Black with Burgundy drop diamond wave design,Plate: Stainless steel,Bumper: Black rubber,Weight Adjustable Yes- Scorpion weight bolt,Additional Info Includes Scorpion joint protectors,,,
SCC01 19.0 ,SCC01,19.0,SCC01.jpg,SCC01.jpg,YES,Scorpion Cues,Scorpion - Classic 01 ,19,1.45,$145.00,$123.25,15%,$72.50,0,0,0,1,NO,Made in China ,Tip 13mm Water Buffalo,Ferrule: Ivorene-3 fiber linen,"Shaft: 29"" wood core shaft with fiberglass coating. 13-14"" pro taper. The base has a black collar with thick silver ring. The plastic insert in the shaft seals and protects it from outside conditions",Joint: Flat faced,Pin: Stainless Steel 3/8x14,Rings: Black collar with thin silver ring,Collar: Stainless Steel,Forearm: Black with Burgundy drop diamond wave design. Silver Scorpion logo at the top of forearm,Wrap: Black with black Irish linen,Sleeve: Black with Burgundy drop diamond wave design,Plate: Stainless steel,Bumper: Black rubber,Weight Adjustable Yes- Scorpion weight bolt,Additional Info Includes Scorpion joint protectors,,,
SCC01 20.0 ,SCC01,20.0,SCC01.jpg,SCC01.jpg,YES,Scorpion Cues,Scorpion - Classic 01 ,20,1.45,$145.00,$123.25,15%,$72.50,0,0,0,1,NO,Made in China ,Tip 13mm Water Buffalo,Ferrule: Ivorene-3 fiber linen,"Shaft: 29"" wood core shaft with fiberglass coating. 13-14"" pro taper. The base has a black collar with thick silver ring. The plastic insert in the shaft seals and protects it from outside conditions",Joint: Flat faced,Pin: Stainless Steel 3/8x14,Rings: Black collar with thin silver ring,Collar: Stainless Steel,Forearm: Black with Burgundy drop diamond wave design. Silver Scorpion logo at the top of forearm,Wrap: Black with black Irish linen,Sleeve: Black with Burgundy drop diamond wave design,Plate: Stainless steel,Bumper: Black rubber,Weight Adjustable Yes- Scorpion weight bolt,Additional Info Includes Scorpion joint protectors,,,
SCC01 21.0 ,SCC01,21.0,SCC01.jpg,SCC01.jpg,YES,Scorpion Cues,Scorpion - Classic 01 ,21,1.45,$145.00,$123.25,15%,$72.50,0,0,0,1,NO,Made in China ,Tip 13mm Water Buffalo,Ferrule: Ivorene-3 fiber linen,"Shaft: 29"" wood core shaft with fiberglass coating. 13-14"" pro taper. The base has a black collar with thick silver ring. The plastic insert in the shaft seals and protects it from outside conditions",Joint: Flat faced,Pin: Stainless Steel 3/8x14,Rings: Black collar with thin silver ring,Collar: Stainless Steel,Forearm: Black with Burgundy drop diamond wave design. Silver Scorpion logo at the top of forearm,Wrap: Black with black Irish linen,Sleeve: Black with Burgundy drop diamond wave design,Plate: Stainless steel,Bumper: Black rubber,Weight Adjustable Yes- Scorpion weight bolt,Additional Info Includes Scorpion joint protectors,,,
SCC02 18.0 ,SCC02,18.0,SCC02.jpg,SCC02.jpg,YES,Scorpion Cues,Scorpion - Classic 02 ,18,1.45,$145.00,$123.25,15%,$72.50,0,0,0,1,NO,Made in China ,Tip 13mm Water Buffalo,Ferrule: Ivorene-3 fiber linen,"Shaft: 29"" wood core shaft with fiberglass coating. 13-14"" pro taper. The base has a black collar with thick silver ring. The plastic insert in the shaft seals and protects it from outside conditions",Joint: Flat faced,Pin: Stainless Steel 3/8x14,Rings: Black collar with thin silver ring,Collar: Stainless Steel,Forearm: Black with Maple zig zag diamond design and small Ivory colored diamonds. Silver Scorpion logo at the top of the forearm,Wrap: Black with white Irish linen,Sleeve: Black with zig zag diamond design and Ivory colored diamonds,Plate: Stainless steel,Bumper: Black rubber,Weight Adjustable Yes- Scorpion weight bolt,Additional Info Includes Scorpion joint protectors,,,
SCC02 19.0 ,SCC02,19.0,SCC02.jpg,SCC02.jpg,YES,Scorpion Cues,Scorpion - Classic 02 ,19,1.45,$145.00,$123.25,15%,$72.50,0,0,0,1,NO,Made in China ,Tip 13mm Water Buffalo,Ferrule: Ivorene-3 fiber linen,"Shaft: 29"" wood core shaft with fiberglass coating. 13-14"" pro taper. The base has a black collar with thick silver ring. The plastic insert in the shaft seals and protects it from outside conditions",Joint: Flat faced,Pin: Stainless Steel 3/8x14,Rings: Black collar with thin silver ring,Collar: Stainless Steel,Forearm: Black with Maple zig zag diamond design and small Ivory colored diamonds. Silver Scorpion logo at the top of the forearm,Wrap: Black with white Irish linen,Sleeve: Black with zig zag diamond design and Ivory colored diamonds,Plate: Stainless steel,Bumper: Black rubber,Weight Adjustable Yes- Scorpion weight bolt,Additional Info Includes Scorpion joint protectors,,,
SCC02 20.0 ,SCC02,20.0,SCC02.jpg,SCC02.jpg,YES,Scorpion Cues,Scorpion - Classic 02 ,20,1.45,$145.00,$123.25,15%,$72.50,0,0,0,1,NO,Made in China ,Tip 13mm Water Buffalo,Ferrule: Ivorene-3 fiber linen,"Shaft: 29"" wood core shaft with fiberglass coating. 13-14"" pro taper. The base has a black collar with thick silver ring. The plastic insert in the shaft seals and protects it from outside conditions",Joint: Flat faced,Pin: Stainless Steel 3/8x14,Rings: Black collar with thin silver ring,Collar: Stainless Steel,Forearm: Black with Maple zig zag diamond design and small Ivory colored diamonds. Silver Scorpion logo at the top of the forearm,Wrap: Black with white Irish linen,Sleeve: Black with zig zag diamond design and Ivory colored diamonds,Plate: Stainless steel,Bumper: Black rubber,Weight Adjustable Yes- Scorpion weight bolt,Additional Info Includes Scorpion joint protectors,,,
SCC02 21.0 ,SCC02,21.0,SCC02.jpg,SCC02.jpg,YES,Scorpion Cues,Scorpion - Classic 02 ,21,1.45,$145.00,$123.25,15%,$72.50,0,0,0,1,NO,Made in China ,Tip 13mm Water Buffalo,Ferrule: Ivorene-3 fiber linen,"Shaft: 29"" wood core shaft with fiberglass coating. 13-14"" pro taper. The base has a black collar with thick silver ring. The plastic insert in the shaft seals and protects it from outside conditions",Joint: Flat faced,Pin: Stainless Steel 3/8x14,Rings: Black collar with thin silver ring,Collar: Stainless Steel,Forearm: Black with Maple zig zag diamond design and small Ivory colored diamonds. Silver Scorpion logo at the top of the forearm,Wrap: Black with white Irish linen,Sleeve: Black with zig zag diamond design and Ivory colored diamonds,Plate: Stainless steel,Bumper: Black rubber,Weight Adjustable Yes- Scorpion weight bolt,Additional Info Includes Scorpion joint protectors,,,
